Date/Time,Open,High,Low,Difference %
2023.11.06,1992.26,1993.14,1977.40,0.79
2023.11.03,1985.89,2004.09,1983.28,1.05
2023.11.02,1983.46,1991.03,1978.85,0.61
2023.11.01,1983.74,1992.02,1969.88,1.12
2023.10.31,1995.67,2007.89,1978.88,1.45
2023.10.30,2004.54,2006.82,1990.92,0.79
2023.10.27,1984.48,2009.36,1976.88,1.64
2023.10.26,1979.59,1993.45,1971.86,1.09
2023.10.25,1971.02,1987.24,1963.05,1.23
2023.10.24,1973.00,1980.83,1953.59,1.38
2023.10.23,1964.92,1982.82,1964.38,0.94
2023.10.20,1973.88,1997.17,1972.02,1.27
2023.10.19,1947.78,1977.72,1945.25,1.67
2023.10.18,1923.79,1962.60,1923.33,2.04
2023.10.17,1919.88,1931.56,1912.41,1.00
2023.10.16,1926.65,1927.68,1908.18,1.01
2023.10.13,1869.09,1932.41,1868.94,3.40
2023.10.12,1874.08,1884.95,1867.89,0.91
2023.10.11,1859.91,1877.18,1858.63,1.00
2023.10.10,1861.13,1865.40,1853.00,0.67
2023.10.09,1846.93,1863.50,1844.23,1.04
2023.10.06,1820.33,1834.88,1810.43,1.34
2023.10.05,1821.27,1829.20,1813.60,0.86
2023.10.04,1823.25,1830.51,1816.64,0.76
2023.10.03,1828.88,1833.36,1815.32,0.99
2023.10.02,1847.50,1848.98,1827.14,1.18
2023.09.29,1865.09,1879.84,1846.32,1.80
2023.09.28,1875.87,1879.53,1857.68,1.16
2023.09.27,1900.50,1903.90,1872.54,1.65
2023.09.26,1916.02,1916.81,1899.12,0.92
2023.09.25,1925.07,1927.16,1915.16,0.62
2023.09.22,1919.48,1929.10,1919.48,0.50
2023.09.21,1930.48,1931.59,1913.94,0.91
2023.09.20,1931.66,1947.42,1927.95,1.01
2023.09.19,1933.50,1937.41,1929.81,0.39
2023.09.18,1923.62,1934.23,1922.57,0.61
2023.09.15,1910.87,1930.39,1909.80,1.08
2023.09.14,1908.54,1912.88,1901.00,0.62
2023.09.13,1913.07,1915.71,1905.59,0.53
2023.09.12,1922.71,1924.50,1907.64,0.88
2023.09.11,1919.87,1930.73,1916.80,0.73
2023.09.08,1919.45,1929.71,1917.34,0.64
2023.09.07,1916.84,1923.58,1916.26,0.38
2023.09.06,1926.19,1929.18,1915.31,0.72
2023.09.05,1938.46,1938.97,1925.36,0.70
2023.09.04,1940.00,1946.36,1936.79,0.49
2023.09.01,1939.93,1952.91,1934.44,0.95
2023.08.31,1942.45,1947.83,1939.01,0.45
2023.08.30,1937.38,1949.10,1934.97,0.73
2023.08.29,1919.87,1938.15,1914.46,1.23
2023.08.28,1915.00,1926.08,1912.84,0.69
2023.08.25,1917.08,1922.36,1903.80,0.97
2023.08.24,1915.31,1923.35,1911.81,0.60
2023.08.23,1897.28,1920.38,1897.17,1.22
2023.08.22,1894.56,1904.47,1889.16,0.81
2023.08.21,1889.41,1898.78,1884.86,0.74
2023.08.18,1889.22,1896.84,1886.80,0.53
2023.08.17,1891.96,1903.44,1885.04,0.97
2023.08.16,1901.50,1907.20,1891.84,0.81
2023.08.15,1907.23,1911.64,1896.36,0.80
2023.08.14,1912.70,1916.20,1902.74,0.70
2023.08.11,1912.57,1920.92,1910.80,0.53
2023.08.10,1915.12,1930.15,1912.17,0.94
2023.08.09,1925.15,1932.39,1914.07,0.95
2023.08.08,1936.17,1938.08,1922.78,0.79
2023.08.07,1942.09,1946.71,1931.53,0.78
2023.08.04,1933.97,1946.76,1925.68,1.09
2023.08.03,1934.78,1939.00,1929.55,0.49
2023.08.02,1950.00,1954.78,1933.04,1.11
2023.08.01,1965.53,1966.05,1941.27,1.26
2023.07.31,1958.75,1972.42,1951.31,1.08
2023.07.28,1946.45,1963.58,1945.38,0.94
2023.07.27,1971.66,1982.20,1942.62,2.01
2023.07.26,1964.76,1978.41,1962.00,0.84
2023.07.25,1955.11,1965.67,1952.50,0.67
2023.07.24,1962.00,1967.91,1953.40,0.74
2023.07.21,1969.95,1973.80,1956.86,0.86
2023.07.20,1976.32,1987.46,1965.38,1.12
2023.07.19,1978.69,1980.91,1969.77,0.56
2023.07.18,1954.50,1984.42,1954.50,1.53
2023.07.17,1954.94,1959.90,1945.78,0.72
2023.07.14,1960.06,1963.77,1950.95,0.65
2023.07.13,1956.84,1963.58,1952.43,0.57
2023.07.12,1932.18,1959.67,1932.16,1.42
2023.07.11,1925.05,1938.45,1924.38,0.73
2023.07.10,1924.29,1928.25,1912.68,0.81
2023.07.07,1910.68,1934.86,1909.58,1.32
2023.07.06,1915.04,1927.66,1902.66,1.31
2023.07.05,1925.65,1935.08,1914.75,1.06
2023.07.04,1921.36,1930.75,1919.95,0.56
2023.07.03,1918.67,1930.99,1910.12,1.09
2023.06.30,1908.09,1922.79,1900.54,1.17
2023.06.29,1907.29,1913.12,1893.01,1.05
2023.06.28,1913.70,1917.26,1902.85,0.75
2023.06.27,1923.26,1930.69,1910.92,1.03
2023.06.26,1924.32,1933.36,1921.57,0.61
2023.06.23,1913.78,1937.42,1910.17,1.42
2023.06.22,1932.41,1934.95,1912.43,1.17
2023.06.21,1936.25,1939.53,1919.20,1.05
2023.06.20,1950.77,1956.83,1929.83,1.38
2023.06.19,1957.81,1958.73,1947.83,0.56
2023.06.16,1957.51,1967.91,1953.29,0.75
2023.06.15,1941.49,1960.29,1924.70,1.83
2023.06.14,1942.83,1960.25,1939.61,1.06
2023.06.13,1957.10,1970.90,1940.06,1.58
2023.06.12,1959.85,1966.98,1949.22,0.91
2023.06.09,1965.82,1973.00,1956.64,0.83
2023.06.08,1940.30,1970.50,1939.66,1.59
2023.06.07,1963.46,1970.19,1939.77,1.55
2023.06.06,1961.64,1966.41,1954.38,0.61
2023.06.05,1947.54,1964.02,1938.14,1.33
2023.06.02,1977.13,1983.43,1947.50,1.82
2023.06.01,1962.41,1983.15,1953.37,1.52
2023.05.31,1959.31,1974.71,1953.69,1.07
2023.05.30,1943.62,1963.48,1932.07,1.62
2023.05.29,1943.16,1949.72,1940.26,0.49
2023.05.26,1940.56,1957.31,1936.72,1.06
2023.05.25,1957.96,1964.75,1938.85,1.32
2023.05.24,1974.94,1985.24,1956.74,1.44
2023.05.23,1971.99,1977.64,1954.26,1.19
2023.05.22,1977.52,1982.62,1968.94,0.69
2023.05.19,1957.96,1984.16,1954.01,1.54
2023.05.18,1981.50,1986.01,1951.97,1.72
2023.05.17,1989.08,1993.09,1975.04,0.91
2023.05.16,2016.08,2018.36,1985.49,1.63
2023.05.15,2008.25,2022.19,2007.28,0.74
2023.05.12,2015.12,2022.59,2000.93,1.07
2023.05.11,2030.20,2041.14,2011.13,1.48
2023.05.10,2034.15,2048.18,2021.54,1.31
2023.05.09,2021.16,2037.59,2019.51,0.89
2023.05.08,2017.94,2029.39,2014.30,0.75
2023.05.05,2049.98,2053.02,1999.52,2.61
2023.05.04,2044.74,2080.14,2030.40,2.43
2023.05.03,2016.60,2040.37,2007.36,1.64
2023.05.02,1981.82,2019.38,1978.50,2.06
2023.05.01,1991.04,2006.02,1977.08,1.45
2023.04.28,1987.70,1995.08,1975.99,0.96
2023.04.27,1989.68,2003.22,1974.18,1.46
2023.04.26,1996.55,2009.34,1983.32,1.30
2023.04.25,1989.19,2003.80,1976.12,1.39
2023.04.24,1981.69,1990.81,1974.13,0.84
2023.04.21,2004.42,2005.54,1971.64,1.69
2023.04.20,1994.19,2012.33,1990.50,1.09
2023.04.19,2005.20,2008.13,1969.26,1.94
2023.04.18,1995.18,2011.85,1991.32,1.03
2023.04.17,2000.66,2015.05,1981.20,1.69
2023.04.14,2040.34,2047.43,1992.43,2.70
2023.04.13,2014.32,2048.76,2013.75,1.74
2023.04.12,2003.28,2028.25,2001.44,1.34
2023.04.11,1991.16,2007.49,1988.80,0.94
2023.04.10,1995.86,2006.58,1981.71,1.25
2023.04.06,2020.76,2021.40,2000.84,1.02
2023.04.05,2020.44,2032.07,2010.06,1.09
2023.04.04,1984.45,2024.96,1977.02,2.42
2023.04.03,1970.44,1990.55,1949.74,2.07
2023.03.31,1980.36,1987.56,1966.92,1.04
2023.03.30,1964.11,1984.34,1955.36,1.48
2023.03.29,1973.62,1974.39,1958.73,0.79
2023.03.28,1956.52,1975.28,1949.16,1.34
2023.03.27,1978.14,1979.30,1944.06,1.78
2023.03.24,1993.10,2003.04,1975.24,1.39
2023.03.23,1970.82,2003.34,1964.59,1.97
2023.03.22,1939.78,1978.86,1934.27,2.30
2023.03.21,1978.61,1985.15,1935.45,2.51
2023.03.20,1984.70,2009.80,1965.88,2.21
2023.03.17,1920.72,1987.88,1918.23,3.63
2023.03.16,1918.26,1933.44,1907.52,1.35
2023.03.15,1903.91,1937.39,1885.70,2.71
2023.03.14,1913.95,1914.10,1895.43,0.98
2023.03.13,1880.46,1914.60,1871.51,2.29
2023.03.10,1831.33,1870.19,1827.79,2.32
2023.03.09,1813.62,1835.62,1811.90,1.31
2023.03.08,1813.68,1824.26,1809.38,0.82
2023.03.07,1846.69,1851.66,1812.76,2.11
2023.03.06,1854.54,1858.24,1845.15,0.71
2023.03.03,1835.82,1856.30,1835.67,1.12
2023.03.02,1837.28,1838.95,1829.98,0.49
2023.03.01,1826.84,1844.56,1823.04,1.18
2023.02.28,1817.04,1831.16,1804.75,1.45
2023.02.27,1812.53,1820.17,1806.72,0.74
2023.02.24,1822.22,1827.82,1808.98,1.03
2023.02.23,1825.38,1833.80,1817.46,0.90
2023.02.22,1834.52,1846.01,1823.57,1.22
2023.02.21,1841.79,1843.83,1830.23,0.74
2023.02.20,1840.84,1847.51,1837.24,0.56
2023.02.17,1836.43,1843.59,1818.90,1.34
2023.02.16,1836.08,1845.32,1827.66,0.96
2023.02.15,1854.29,1860.12,1830.58,1.59
2023.02.14,1853.88,1870.48,1843.39,1.46
2023.02.13,1865.28,1866.65,1850.46,0.87
2023.02.10,1862.20,1872.29,1852.73,1.05
2023.02.09,1875.48,1890.28,1858.98,1.67
2023.02.08,1873.45,1886.34,1869.10,0.92
2023.02.07,1867.44,1884.32,1864.97,1.04
2023.02.06,1860.89,1881.30,1860.60,1.11
2023.02.03,1912.13,1918.60,1861.44,2.99
2023.02.02,1951.38,1959.78,1911.36,2.48
2023.02.01,1928.20,1954.49,1920.63,1.76
2023.01.31,1922.90,1931.14,1900.87,1.57
2023.01.30,1927.36,1934.54,1920.71,0.72
2023.01.27,1928.56,1935.00,1916.72,0.95
2023.01.26,1946.25,1949.24,1918.63,1.57
2023.01.25,1937.30,1948.08,1919.91,1.45
2023.01.24,1931.04,1942.49,1917.18,1.31
2023.01.23,1926.69,1935.54,1911.44,1.25
2023.01.20,1932.04,1937.52,1920.71,0.87
2023.01.19,1904.74,1935.17,1901.04,1.79
2023.01.18,1908.66,1925.95,1896.64,1.54
2023.01.17,1914.93,1919.05,1903.80,0.80
2023.01.16,1920.20,1928.98,1910.85,0.94
2023.01.13,1896.12,1921.91,1892.35,1.56
2023.01.12,1875.26,1901.60,1874.68,1.44
2023.01.11,1876.96,1886.58,1867.14,1.04
2023.01.10,1871.28,1880.76,1867.87,0.69
2023.01.09,1868.09,1881.54,1866.44,0.81
2023.01.06,1831.26,1869.88,1831.26,2.11
2023.01.05,1854.44,1859.03,1825.11,1.83
2023.01.04,1839.00,1865.15,1836.17,1.58
2023.01.03,1827.54,1849.98,1824.21,1.41
2022.12.30,1814.94,1826.10,1813.48,0.70
2022.12.29,1804.23,1820.21,1803.78,0.91
2022.12.28,1814.16,1814.59,1797.06,0.97
2022.12.27,1800.88,1833.32,1800.17,1.84
2022.12.23,1793.25,1803.31,1791.19,0.68
2022.12.22,1814.18,1820.42,1784.80,1.96
2022.12.21,1817.87,1823.80,1811.84,0.66
2022.12.20,1787.70,1821.09,1784.65,2.04
2022.12.19,1793.12,1798.68,1783.88,0.83
2022.12.16,1776.90,1794.28,1774.32,1.12
2022.12.15,1807.12,1808.67,1773.81,1.93
2022.12.14,1810.66,1814.15,1795.56,1.03
2022.12.13,1781.25,1824.51,1780.98,2.44
2022.12.12,1796.80,1797.28,1777.54,1.10
2022.12.09,1789.92,1806.14,1788.52,0.98
2022.12.08,1786.25,1794.88,1781.47,0.75
2022.12.07,1771.05,1790.54,1768.73,1.23
2022.12.06,1768.66,1780.88,1767.34,0.77
2022.12.05,1796.88,1810.00,1765.87,2.46
2022.12.02,1802.47,1804.54,1778.61,1.44
2022.12.01,1768.82,1804.10,1768.56,2.01
2022.11.30,1749.28,1770.02,1745.07,1.43
2022.11.29,1740.46,1759.01,1739.81,1.10
2022.11.28,1755.05,1763.75,1739.67,1.37
2022.11.25,1755.08,1761.16,1745.97,0.87
2022.11.24,1749.88,1758.64,1749.22,0.54
2022.11.23,1740.32,1753.40,1726.50,1.55
2022.11.22,1738.18,1749.80,1737.06,0.73
2022.11.21,1751.12,1753.04,1732.55,1.17
2022.11.18,1760.98,1767.68,1747.56,1.14
2022.11.17,1773.66,1774.77,1754.47,1.14
2022.11.16,1778.45,1785.06,1770.34,0.83
2022.11.15,1770.66,1786.51,1767.10,1.10
2022.11.14,1764.15,1775.04,1753.27,1.23
2022.11.11,1754.56,1772.78,1747.27,1.45
2022.11.10,1706.68,1757.30,1703.90,3.13
2022.11.09,1712.01,1722.34,1702.18,1.18
2022.11.08,1675.06,1716.89,1664.74,3.11
2022.11.07,1676.58,1681.88,1666.88,0.89
2022.11.04,1629.61,1681.74,1628.76,3.25
2022.11.03,1635.34,1640.99,1616.66,1.49
2022.11.02,1648.09,1669.49,1634.80,2.10
2022.11.01,1633.02,1657.03,1630.74,1.61
2022.10.31,1643.74,1645.68,1631.81,0.84
2022.10.28,1663.04,1667.06,1638.02,1.75
2022.10.27,1664.26,1670.79,1654.93,0.95
2022.10.26,1652.98,1674.97,1649.74,1.53
2022.10.25,1650.30,1662.38,1638.31,1.46
2022.10.24,1659.80,1670.90,1643.97,1.62
2022.10.21,1627.84,1657.77,1617.26,2.49
2022.10.20,1629.66,1645.62,1622.52,1.42
2022.10.19,1652.13,1654.45,1627.74,1.62
2022.10.18,1650.51,1660.88,1645.86,0.91
2022.10.17,1644.62,1668.42,1644.13,1.48
2022.10.14,1666.48,1671.72,1640.22,1.89
2022.10.13,1673.57,1682.43,1642.44,2.39
2022.10.12,1666.12,1678.28,1661.42,1.01
2022.10.11,1668.63,1683.98,1661.02,1.38
2022.10.10,1694.94,1699.88,1665.70,2.02
2022.10.07,1712.67,1714.82,1690.64,1.41
2022.10.06,1716.81,1725.56,1706.95,1.08
2022.10.05,1725.71,1727.82,1700.54,1.58
2022.10.04,1699.42,1729.48,1695.19,2.02
2022.10.03,1660.76,1701.44,1659.71,2.51
2022.09.30,1660.98,1675.42,1659.27,0.97
2022.09.29,1660.18,1664.92,1641.55,1.41
2022.09.28,1629.42,1662.70,1614.87,2.94
2022.09.27,1622.28,1642.43,1622.23,1.25
2022.09.26,1644.87,1649.82,1621.18,1.74
2022.09.23,1671.57,1675.86,1639.82,2.16
2022.09.22,1673.73,1684.90,1655.69,1.75
2022.09.21,1664.90,1688.06,1653.96,2.05
2022.09.20,1675.90,1679.44,1660.02,1.16
2022.09.19,1675.09,1679.98,1659.68,1.21
2022.09.16,1664.87,1680.32,1654.18,1.57
2022.09.15,1697.44,1698.26,1660.38,2.23
2022.09.14,1701.99,1707.08,1693.68,0.79
2022.09.13,1725.02,1731.86,1697.10,2.02
2022.09.12,1717.68,1735.13,1712.00,1.35
2022.09.09,1709.02,1729.52,1708.54,1.23
2022.09.08,1718.38,1728.20,1704.02,1.41
2022.09.07,1702.20,1719.39,1691.42,1.64
2022.09.06,1709.79,1726.76,1699.86,1.57
2022.09.05,1711.38,1715.82,1707.76,0.47
2022.09.02,1696.98,1717.99,1695.02,1.35
2022.09.01,1711.24,1711.46,1688.84,1.32
2022.08.31,1723.40,1726.55,1709.65,0.98
2022.08.30,1737.41,1740.50,1721.21,1.11
2022.08.29,1736.48,1745.52,1720.36,1.45
2022.08.26,1758.56,1758.89,1734.24,1.40
2022.08.25,1751.31,1765.50,1749.94,0.89
2022.08.24,1748.11,1755.86,1742.50,0.76
2022.08.23,1736.06,1754.12,1730.84,1.34
2022.08.22,1746.71,1749.12,1727.82,1.22
2022.08.19,1759.36,1759.44,1745.58,0.79
2022.08.18,1761.90,1772.42,1755.44,0.96
2022.08.17,1775.78,1782.34,1759.87,1.27
2022.08.16,1779.66,1783.16,1771.46,0.66
2022.08.15,1801.71,1802.30,1773.02,1.63
2022.08.12,1789.42,1802.17,1784.94,0.96
2022.08.11,1792.37,1799.27,1783.58,0.88
2022.08.10,1795.00,1807.92,1787.61,1.13
2022.08.09,1789.02,1800.40,1783.26,0.96
2022.08.08,1772.85,1790.05,1770.82,1.08
2022.08.05,1791.23,1794.90,1765.02,1.67
2022.08.04,1765.52,1794.94,1763.25,1.79
2022.08.03,1761.06,1772.80,1754.30,1.05
2022.08.02,1772.30,1788.09,1760.50,1.56
2022.08.01,1765.45,1775.24,1758.36,0.96
2022.07.29,1755.80,1767.94,1752.07,0.90
2022.07.28,1733.92,1757.10,1733.70,1.35
2022.07.27,1717.50,1740.24,1711.50,1.67
2022.07.26,1719.27,1728.16,1713.62,0.85
2022.07.25,1726.44,1736.22,1714.74,1.24
2022.07.22,1718.23,1739.25,1712.89,1.53
2022.07.21,1696.50,1720.18,1680.92,2.31
2022.07.20,1711.52,1714.46,1692.51,1.28
2022.07.19,1709.39,1718.44,1705.38,0.76
2022.07.18,1707.72,1723.91,1705.94,1.05
2022.07.15,1710.55,1716.52,1699.09,1.02
2022.07.14,1735.36,1736.29,1697.56,2.23
2022.07.13,1725.84,1745.36,1707.15,2.21
2022.07.12,1733.50,1744.40,1723.24,1.22
2022.07.11,1742.54,1744.57,1731.24,0.76
2022.07.08,1740.16,1752.34,1732.93,1.12
2022.07.07,1739.28,1749.11,1736.50,0.73
2022.07.06,1765.82,1772.86,1732.25,2.30
2022.07.05,1808.08,1812.16,1763.88,2.67
2022.07.04,1811.38,1814.30,1803.97,0.57
2022.07.01,1807.80,1809.30,1784.53,1.37
2022.06.30,1817.89,1825.06,1802.74,1.23
2022.06.29,1819.73,1833.07,1812.03,1.16
2022.06.28,1822.26,1829.52,1818.42,0.61
2022.06.27,1838.82,1841.04,1820.73,1.10
2022.06.24,1823.17,1831.76,1816.94,0.81
2022.06.23,1837.80,1846.07,1822.51,1.28
2022.06.22,1832.82,1847.83,1823.41,1.33
2022.06.21,1838.00,1843.63,1828.55,0.82
2022.06.20,1837.74,1846.06,1834.75,0.62
2022.06.17,1857.08,1857.21,1833.86,1.26
2022.06.16,1833.58,1857.53,1815.80,2.28
2022.06.15,1808.66,1841.92,1807.50,1.90
2022.06.14,1819.62,1831.54,1805.09,1.45
2022.06.13,1874.18,1879.02,1819.05,3.20
2022.06.10,1848.02,1875.92,1825.04,2.75
2022.06.09,1852.90,1855.35,1840.06,0.83
2022.06.08,1852.71,1859.66,1844.64,0.81
2022.06.07,1841.16,1855.57,1837.07,1.00
2022.06.06,1851.08,1857.80,1840.63,0.93
2022.06.03,1869.19,1874.11,1847.33,1.43
2022.06.02,1846.84,1870.39,1844.11,1.42
2022.06.01,1837.16,1850.05,1828.51,1.17
2022.05.31,1856.42,1857.16,1835.11,1.19
2022.05.30,1853.22,1864.00,1848.18,0.85
2022.05.27,1851.02,1861.94,1847.99,0.75
2022.05.26,1853.36,1854.35,1840.70,0.74
2022.05.25,1866.14,1868.08,1841.99,1.40
2022.05.24,1853.77,1869.70,1849.35,1.10
2022.05.23,1846.42,1865.37,1843.46,1.19
2022.05.20,1841.65,1849.43,1832.38,0.93
2022.05.19,1816.78,1849.18,1810.96,2.10
2022.05.18,1814.88,1824.70,1807.39,0.95
2022.05.17,1825.02,1836.11,1812.90,1.27
2022.05.16,1810.19,1826.89,1786.79,2.22
2022.05.13,1822.55,1828.82,1799.16,1.63
2022.05.12,1852.35,1858.76,1821.40,2.02
2022.05.11,1838.82,1858.12,1832.00,1.42
2022.05.10,1854.28,1865.46,1835.46,1.62
2022.05.09,1883.87,1885.63,1851.69,1.80
2022.05.06,1877.18,1892.54,1866.12,1.41
2022.05.05,1883.00,1909.79,1872.48,1.98
2022.05.04,1867.50,1889.69,1861.45,1.51
2022.05.03,1863.42,1878.13,1850.42,1.49
2022.05.02,1895.77,1899.89,1854.47,2.40
2022.04.29,1894.41,1919.90,1892.58,1.44
2022.04.28,1885.62,1896.74,1872.04,1.31
2022.04.27,1906.13,1907.00,1881.36,1.35
2022.04.26,1898.18,1911.19,1895.70,0.82
2022.04.25,1929.16,1934.42,1891.49,2.23
2022.04.22,1951.24,1955.62,1926.53,1.49
2022.04.21,1956.69,1957.38,1936.81,1.05
2022.04.20,1949.93,1958.30,1939.35,0.97
2022.04.19,1977.44,1981.97,1943.68,1.94
2022.04.18,1972.36,1998.36,1970.98,1.39
2022.04.14,1977.36,1980.35,1960.55,1.00
2022.04.13,1966.69,1981.55,1962.88,0.95
2022.04.12,1953.48,1978.57,1949.82,1.47
2022.04.11,1946.46,1969.74,1939.97,1.53
2022.04.08,1931.39,1948.21,1927.71,1.06
2022.04.07,1924.42,1937.76,1920.55,0.89
2022.04.06,1923.59,1933.40,1915.10,0.95
2022.04.05,1932.76,1944.59,1918.02,1.37
2022.04.04,1924.27,1936.90,1915.55,1.11
2022.04.01,1937.01,1939.52,1918.07,1.11
2022.03.31,1933.18,1949.77,1919.18,1.58
2022.03.30,1919.55,1938.51,1915.96,1.17
2022.03.29,1921.76,1929.33,1890.10,2.04
2022.03.28,1957.00,1959.05,1917.01,2.15
2022.03.25,1957.62,1964.26,1943.10,1.08
2022.03.24,1943.82,1966.12,1937.40,1.48
2022.03.23,1920.99,1948.34,1915.50,1.71
2022.03.22,1935.38,1938.40,1910.73,1.43
2022.03.21,1920.61,1941.19,1917.98,1.21
2022.03.18,1942.72,1945.27,1917.83,1.41
2022.03.17,1927.30,1949.81,1923.19,1.38
2022.03.16,1918.09,1929.48,1895.08,1.79
2022.03.15,1952.09,1954.60,1907.09,2.43
2022.03.14,1987.52,1989.64,1949.66,2.01
2022.03.11,1995.84,1999.12,1958.71,2.02
2022.03.10,1991.13,2009.16,1970.82,1.93
2022.03.09,2050.46,2059.16,1975.78,4.07
2022.03.08,1996.63,2070.27,1981.05,4.47
2022.03.07,1976.49,2002.60,1961.01,2.10
2022.03.04,1935.98,1970.77,1929.66,2.12
2022.03.03,1928.95,1941.20,1922.06,0.99
2022.03.02,1942.75,1947.94,1913.76,1.76
2022.03.01,1907.81,1950.18,1901.42,2.56
2022.02.28,1929.58,1929.64,1890.96,2.00
2022.02.25,1904.01,1921.93,1882.97,2.05
2022.02.24,1908.82,1974.41,1878.17,5.04
2022.02.23,1898.83,1910.46,1889.67,1.09
2022.02.22,1909.28,1914.10,1891.42,1.19
2022.02.21,1899.96,1908.26,1887.66,1.08
2022.02.18,1898.82,1902.49,1886.58,0.84
2022.02.17,1869.70,1901.12,1867.85,1.78
2022.02.16,1853.59,1872.57,1850.30,1.20
2022.02.15,1871.25,1879.49,1844.56,1.87
2022.02.14,1861.61,1874.15,1850.81,1.25
2022.02.11,1826.48,1865.50,1820.98,2.44
2022.02.10,1832.94,1841.96,1821.65,1.11
2022.02.09,1825.75,1835.85,1824.67,0.61
2022.02.08,1820.73,1828.77,1815.46,0.73
2022.02.07,1807.18,1823.58,1807.09,0.91
2022.02.04,1805.04,1814.94,1792.18,1.26
2022.02.03,1806.73,1808.96,1788.68,1.12
2022.02.02,1800.44,1810.79,1794.41,0.91
2022.02.01,1797.66,1808.78,1795.76,0.72
2022.01.31,1790.28,1799.92,1785.59,0.80
2022.01.28,1797.99,1799.44,1780.31,1.06
2022.01.27,1819.92,1822.15,1791.82,1.67
2022.01.26,1847.72,1850.08,1814.95,1.90
2022.01.25,1842.90,1853.88,1834.85,1.03
2022.01.24,1833.45,1844.35,1829.67,0.80
2022.01.21,1839.52,1843.24,1828.49,0.80
2022.01.20,1839.59,1847.96,1836.00,0.65
2022.01.19,1813.29,1843.34,1810.28,1.82
2022.01.18,1818.58,1822.76,1805.77,0.93
2022.01.17,1817.58,1823.21,1813.12,0.56
2022.01.14,1822.15,1829.22,1814.67,0.80
2022.01.13,1825.92,1828.18,1812.31,0.87
2022.01.12,1820.87,1828.07,1814.72,0.73
2022.01.11,1801.37,1823.27,1800.11,1.29
2022.01.10,1795.10,1802.34,1790.35,0.67
2022.01.07,1791.11,1798.68,1782.63,0.90
2022.01.06,1810.11,1811.55,1786.43,1.39
2022.01.05,1814.76,1829.64,1808.30,1.18
2022.01.04,1801.71,1816.75,1798.54,1.01
2022.01.03,1828.67,1831.69,1798.37,1.82
